color;team name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;total distance;time slow speed;time boost speed;time supersonic speed;time on ground;time low in air;time high in air;time powerslide;count powerslide;time behind ball;time in front of ball;time defensive half;time offensive half;time defensive third;time neutral third;time offensive third;time ball possession;time ball in own side;demos inflicted;demos taken
blue;;368;818;1;1;4;5;13;6;20;1314;155.19;8164;6080;2084;80;179;2696;2071;625;23;59;114.49;102.13;1539;1910;255;1651482;405.66;450.42;226.88;596.97;413.92;72.07;19.32;200;704.28;378.67;688.74;394.22;503.01;339.23;240.72;131.29;175.81;6;7
orange;;368;1748;6;4;4;13;5;1;46.15;1237;136.66;7501;4952;2549;58;230;2045;1055;990;12;88;138.39;114.4;1158;832;157;1624123;445.54;426.96;213.44;570.05;446.07;69.82;16.12;162;775.75;310.2;668.82;417.12;488.74;351.22;245.99;141.65;156.88;7;6
