color;team name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;total distance;time slow speed;time boost speed;time supersonic speed;time on ground;time low in air;time high in air;time powerslide;count powerslide;time behind ball;time in front of ball;time defensive half;time offensive half;time defensive third;time neutral third;time offensive third;time ball possession;time ball in own side;demos inflicted;demos taken
blue;;343;994;1;1;5;5;10;3;20;1238;139.32;6877;4588;2289;54;179;1607;688;919;9;62;97.86;100.36;1107;791;216;1524884;420.2;410.5;183.06;584.91;372.07;56.79;17.06;184;679.33;334.44;613.68;400.09;442.87;348.5;222.38;128.87;164.3;0;5
orange;;343;1161;3;1;4;10;5;1;30;1245;144.39;7119;4513;2606;54;226;1874;1082;792;13;71;128.86;83.5;995;1001;239;1546762;424.64;414.9;189.41;537.14;429.7;62.09;18.2;172;730.22;298.72;636.54;392.39;478.71;305.84;244.39;155.56;158.46;5;0
