color;team name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;total distance;time slow speed;time boost speed;time supersonic speed;time on ground;time low in air;time high in air;time powerslide;count powerslide;time behind ball;time in front of ball;time defensive half;time offensive half;time defensive third;time neutral third;time offensive third;time ball possession;time ball in own side;demos inflicted;demos taken
blue;TREE LAMP;361;866;0;0;7;5;16;6;0;1335;155.06;7936;5663;2273;73;183;1842;998;844;16;70;119.16;146.75;1134;1642;647;1626488;411.36;433.26;222.67;557.73;428.59;80.96;17.84;184;668.96;398.33;722.54;344.75;530.59;338.6;198.1;118.59;169.03;2;4
orange;9LIVES;361;1846;6;5;5;16;5;0;37.5;1166;124.7;6798;4643;2155;51;192;1389;602;787;7;69;176.94;79.08;822;492;108;1581587;450.53;423.68;199.89;513.69;454.15;106.26;17.63;219;843.32;230.77;612.83;461.27;474.74;314.08;285.28;161.59;161.21;4;2
