color;team name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;total distance;time slow speed;time boost speed;time supersonic speed;time on ground;time low in air;time high in air;time powerslide;count powerslide;time behind ball;time in front of ball;time defensive half;time offensive half;time defensive third;time neutral third;time offensive third;time ball possession;time ball in own side;demos inflicted;demos taken
blue;TREE LAMP;361;866;0;0;7;5;16;6;0;1331;155.13;7934;5645;2289;73;184;1854;998;856;16;71;119.31;147.1;1132;1660;647;1625951;411.81;433.68;222.64;558.19;428.84;81.1;17.41;188;669.95;398.16;723.09;345.03;531.02;338.83;198.28;118.71;169.26;2;4
orange;9LIVES;361;1846;6;5;5;16;5;0;37.5;1164;125.2;6794;4643;2151;51;193;1393;602;791;7;70;175.6;78.55;847;521;108;1580962;451.58;423.62;199.77;514.09;454.65;106.21;14.6;202;844.08;230.88;613.01;461.95;474.78;314.79;285.4;161.75;161.28;4;2
