color;team name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;total distance;time slow speed;time boost speed;time supersonic speed;time on ground;time low in air;time high in air;time powerslide;count powerslide;time behind ball;time in front of ball;time defensive half;time offensive half;time defensive third;time neutral third;time offensive third;time ball possession;time ball in own side;demos inflicted;demos taken
blue;9LIVES;337;1102;1;1;7;9;13;2;11.11;1213;136.85;6653;4331;2322;52;189;1404;810;594;9;53;147.85;110.15;786;911;94;1454915;440.49;394.36;152.33;496.78;407.89;82.53;17.14;205;662.74;324.43;658.66;328.52;517.24;268.98;200.96;158.2;199.02;8;7
orange;OMELETTE;337;1029;2;1;4;13;9;1;15.38;1379;142.47;7461;4993;2468;64;220;1804;905;899;11;82;111.14;89.79;1334;864;157;1545653;373.39;394.75;219.01;532.07;369.79;85.27;18.7;182;732.12;255.02;573.59;413.55;422.03;316.48;248.64;130.31;123.61;7;8
