color;team name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;total distance;time slow speed;time boost speed;time supersonic speed;time on ground;time low in air;time high in air;time powerslide;count powerslide;time behind ball;time in front of ball;time defensive half;time offensive half;time defensive third;time neutral third;time offensive third;time ball possession;time ball in own side;demos inflicted;demos taken
blue;;413;939;2;0;6;4;12;8;50;1193;139.21;8380;5806;2574;70;225;1481;765;716;10;63;144.83;86.73;1083;1069;233;1697524;538.86;499;177.77;661.29;465.85;88.49;24.32;179;849.72;365.91;840.64;374.98;653.62;348.45;213.59;116.46;209.07;4;4
orange;;413;1992;8;6;2;12;4;2;66.67;1164;157.29;7913;5828;2085;72;191;1721;946;775;10;65;90.62;196.04;535;1448;85;1735821;539.33;513.87;170.51;634;493.29;96.41;24.49;234;922.54;301.16;740.3;483.41;549.19;382.9;291.61;173.32;152.51;4;4
