color;team name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;total distance;time slow speed;time boost speed;time supersonic speed;time on ground;time low in air;time high in air;time powerslide;count powerslide;time behind ball;time in front of ball;time defensive half;time offensive half;time defensive third;time neutral third;time offensive third;time ball possession;time ball in own side;demos inflicted;demos taken
blue;THE ULTIMATES;342;700;1;1;1;9;5;3;11.11;1272;159.95;7374;5146;2228;65;196;2599;1502;1097;17;93;106.92;122.69;900;1450;219;1492155;458.34;396.82;163.98;545.11;396.08;77.96;21.7;188;695.69;323.45;538.6;480.54;378.23;333.52;307.41;152.83;149.85;0;3
orange;NRG ESPORTS;342;1340;3;2;7;5;9;1;60;1119;145.96;6246;4279;1967;50;166;1030;608;422;7;39;105.55;98.87;1026;697;103;1511583;459.76;383.31;183.04;519.18;414.88;92.06;14.93;134;750.89;275.22;729.69;296.42;575.73;296.46;153.92;129.6;171.84;3;0
