color;team name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;total distance;time slow speed;time boost speed;time supersonic speed;time on ground;time low in air;time high in air;time powerslide;count powerslide;time behind ball;time in front of ball;time defensive half;time offensive half;time defensive third;time neutral third;time offensive third;time ball possession;time ball in own side;demos inflicted;demos taken
blue;DELETED;458;1234;3;3;4;7;11;4;42.86;1302;141.17;9919;6646;3273;78;264;2753;1420;1333;16;96;156.82;82.33;1435;1184;185;2024301;559.77;561.21;240.05;759.24;509.39;92.41;32.74;357;986.91;374.12;913.79;447.22;673.23;444.32;243.49;161.41;217.09;8;4
orange;REBELLION;458;1570;4;3;5;11;7;3;36.36;1335;140.75;9858;6921;2937;80;247;2031;1070;961;14;87;160.69;144.7;1453;1175;352;1987922;577.67;530.58;241.76;758.84;478.44;112.73;28.04;259;964.99;385.04;821.5;528.52;595.21;466.34;288.47;200.79;205.95;4;8
