color;team name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;total distance;time slow speed;time boost speed;time supersonic speed;time on ground;time low in air;time high in air;time powerslide;count powerslide;time behind ball;time in front of ball;time defensive half;time offensive half;time defensive third;time neutral third;time offensive third;time ball possession;time ball in own side;demos inflicted;demos taken
blue;;351;1752;5;4;8;12;9;0;41.67;1212;146.82;7071;4960;2111;64;183;1610;979;631;11;59;135.3;118.85;941;1464;148;1528235;463.04;409.8;174.75;587.14;390.21;70.21;16.02;154;732.02;315.55;658.73;388.83;517.85;281.93;247.79;148.44;188.79;10;1
orange;;351;867;0;0;6;9;12;5;0;1230;144.12;6992;4689;2303;55;202;1784;966;818;10;72;149.39;90.1;793;807;43;1476226;469.58;379.96;176.68;566.89;401.42;57.91;20.42;185;720.15;306.08;627.39;398.85;474.15;319.76;232.31;128.37;136.85;1;10
