color;team name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;total distance;time slow speed;time boost speed;time supersonic speed;time on ground;time low in air;time high in air;time powerslide;count powerslide;time behind ball;time in front of ball;time defensive half;time offensive half;time defensive third;time neutral third;time offensive third;time ball possession;time ball in own side;demos inflicted;demos taken
blue;;338;988;2;2;4;8;6;1;25;1209;149.83;6798;4951;1847;62;165;1727;1143;584;14;52;110.73;124.56;1126;1253;276;1492986;460.07;384.82;161.8;539.65;361.71;105.35;18.15;168;704.27;302.44;635.02;371.68;478.1;316.66;211.95;153.86;160.03;6;3
orange;;338;835;1;1;5;6;8;2;16.67;1205;121.85;6798;4280;2518;53;214;1665;785;880;9;70;146.34;103.67;790;1024;138;1464817;447.6;406.14;143.86;561.66;354.78;81.16;21.85;237;662.96;334.65;607.16;390.44;429.07;334.55;233.99;148.33;163.49;3;6
