color;team name;game duration;score;goals;assists;saves;shots;shots conceded;goals conceded;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;total distance;time slow speed;time boost speed;time supersonic speed;time on ground;time low in air;time high in air;time powerslide;count powerslide;time behind ball;time in front of ball;time defensive half;time offensive half;time defensive third;time neutral third;time offensive third;time ball possession;time ball in own side;demos inflicted;demos taken
blue;9LIVES;351;1677;4;4;6;11;8;1;36.36;1222;138.38;6831;4807;2024;57;173;1475;948;527;12;47;144.67;106.24;801;765;219;1438475;497.1;372.33;159.76;545.35;414.57;69.27;23.38;241;753.92;275.28;718.09;311.11;567.95;262.94;198.31;141.3;189.34;1;6
orange;GENG MOBIL 1;351;1132;1;1;8;8;11;4;12.5;1312;134.28;7561;5236;2325;58;211;2014;1067;947;12;83;156.2;82.23;1259;551;164;1507996;473.11;397.05;171.05;552.48;417.77;70.95;18.07;183;741.34;299.85;595.69;445.44;441.95;315.43;283.83;146.34;136.33;6;1
